"idcliente";"nombre";"apellidos";"razonsocial";"cif";"cp";"domicilio";"provincia";"municipio";"telefono";"fax";"email";"web";"observaciones";"codcliente";"er";"certificadocaduca";"suministrode";"ctabancaria";"fecha1";"fecha2";"fecha3";"cliente";"proveedor";"fct";"pdb";"colaborador";"otrasempresas";"interesadosbolsa";"asociacion";"salesiano";"interesado";"ayuntamiento";"contacto";"cargo";"tipo";"cursointeresado";"aceptamailing";"fechanac";"nacionalidad";"sexo";"movil";"idespecialidad";"idespecialidad2";"idespecialidad3";"idespecialidad4";"idespecialidad5";"iban";"bic";"convenio";"conveniofecha";"especialidadtexto"
"10140";"RECAMBIOS GRAN VIA, S.A.";NULL;NULL;"A50014117";"50015";"CNO. LOS MOLINOS, 83 (Ctral.)";"ZARAGOZA";"ZARAGOZA";"976 466 560";"976 466 559";"administracion@adaragon.com";NULL;NULL;NULL;NULL;NULL;"AUTOMOCION";NULL;"0000-00-00";"0000-00-00";"2002-01-01";NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ES04 0128 7655 5705 0063 9115";NULL;NULL;NULL;NULL
"10068";"RECAMBIOS LAS FUENTES";NULL;NULL;NULL;"50002";"C/ RODRIGO REBOLLEDO, 3";"ZARAGOZA";"ZARAGOZA";"976 41 89 98 / 976 59 83 34";NULL;NULL;NULL;NULL;;NULL;NULL;NULL;"null";"2006-05-16";"0000-00-00";"0000-00-00";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"25231";"RECICLAJE ARAGONES DE APARATOS ELECTRICOS Y ELECTRONICOS, S.L.";NULL;NULL;NULL;"50720 ";"Calle del Esta�o, 15";"ZARAGOZA";"La Cartuja Baja (Espa�a)";NULL;NULL;NULL;NULL;"EMPRESA DENTRO DEL GRUPO LOPEZ SORIANO";"RAR";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22963";"RECYCLING SYSTEM SL";;NULL;"B50768951";"50005";"C/ RICLA, 10";"ZARAGOZA";"ZARAGOZA";"976225122";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"AUTOMATIZACI�N Y ROB�TICA INDUSTRIAL"
"22964";"RED ELECTRICA DE ESPA�A, S.A.U.";;NULL;"A85309219";"50162";"SUBESTACI�N DE PE�AFLOR CTRA. ZARAGOZA-SARI�ENA KM.9,2";"ZARAGOZA";"VILLAMAYOR";"916502012";;"cruiz@ree.es";;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"SISTEMAS ELECTROT�CNICOS Y AUTOMATIZADOS"
"10069";"REDIMA ARAGON";NULL;NULL;;"50016";"Pol�gono Malpica, Calle E, Parcela 32-39, 38";"ZARAGOZA";"ZARAGOZA";"976572619";"976573124";;;;;;;;"null";"0000-00-00";"0000-00-00";"0000-00-00";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23676";"REGIMIENTO DE CABALLER�A ESPA�A, N� 11 - BASE SAN JORGE";NULL;NULL;NULL;"50110";"CTRA. HUESCA S/N, KM 7,5";"ZARAGOZA";NULL;"976739471";NULL;NULL;NULL;NULL;"CAB";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22967";"RELLO ORTEGA, JES�S MANUEL";;NULL;"25441875B";"50018";"POETA RAFAEL ALBERTI, 4";"ZARAGOZA";"ZARAGOZA";"976732123";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"INSTALACIONES DE TELECOMUNICACIONES"
"10139";"REMAGUA, S.L.";NULL;NULL;"B-50304492";"50009";"C/ DIAZ DE MENDOZA 10";"ZARAGOZA";"ZARAGOZA";"976 751 704";"976 75 08 84";"info@remagua.es";NULL;NULL;NULL;NULL;NULL;"MECANICA";NULL;"0000-00-00";"0000-00-00";"2002-01-01";NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22969";"REMOLQUES JAL�N, S.L.";;NULL;"B99075228";"50300";"POL�GONO LA CHARLUCA, CALLE B";"ZARAGOZA";"CALATAYUD";"976887014";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;"907";"03/02/2015";"PROGRAMACI�N DE LA PRODUCCI�N EN FABRICACI�N MEC�NICA"
"22971";"RENAULT TRUCKS COMERCIAL ESPA�A";;NULL;"A60531811";"50198";"P� IND. CENTROVIA C/ STO. DOMINGO, P-2";"ZARAGOZA";"LA MUELA";"976144698";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;"787";"20/02/2012";"AUTOMOCI�N"
"23311";"RENTOKIL INITIAL ESPA�A, S.A.";NULL;NULL;"A28767671";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22972";"REPARACIONES ASENSIO SL";;NULL;"B50672633";"50196";"POL. CENTROVIA, C/ LOS ANGELES, 30";"ZARAGOZA";"LA MUELA";"976149128";;"manuel@reparacionesasensio.com";;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"AUTOMOCI�N"
"10070";"REPARACIONES RONCAL, S.CV.";NULL;NULL;"J50793215";"50004";"C/ALJAFER�A, 16";"ZARAGOZA";"ZARAGOZA";"976445156";"976445156";"repara.roncal@telefonica.net";NULL;NULL;NULL;NULL;NULL;NULL;"null";"0000-00-00";"0000-00-00";"0000-00-00";NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"10138";"REPRESENTACION,DISTRIBUCION Y MTO.MAQ., S.L. (administraci�n)";NULL;NULL;"B-50784172";"50015";"VICTORIA OCAMPO, 2, 7� A";"ZARAGOZA";"ZARAGOZA";"976 73 46 45";"976 73 46 45";;;;;;;"MEC�NICA (DOCUMENTACI�N)";;"0000-00-00";"0000-00-00";"2002-01-01";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"10136";"REPRODISSENY";NULL;NULL;"A-58074287";"08035";"JUAN DE MENA, 19";"BARCELONA";"BARCELONA";"93 274 98 90";"93 427 49 17";;;;;;;"COPISTERIA";;"0000-00-00";"0000-00-00";"2002-01-01";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22973";"REPUESTOS SARASA, S.L.";;NULL;"B50531904";"50014";"BENJAMIN FRANKLIN, 2";"ZARAGOZA";"ZARAGOZA";"976 47 42 47";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"22975";"RESTAURANTE GARDEN";;NULL;"B50085471";"50009";"SAN JUAN BOSCO, 3";"ZARAGOZA";"ZARAGOZA";"976551625";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";"1";NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"23373";"RESTAURANTE NIPPONIA, S.L.";NULL;NULL;"B99249849";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"345";"RIBAWOOD";NULL;NULL;NULL;"50830";"Ctra. Huesca Km 12, 200 ";"ZARAGOZA";"VILLANUEVA DE GALLEGO";"976 443 300";NULL;NULL;NULL;NULL;NULL;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23697";"RICARDO DIEGO P�REZ CALLE";NULL;NULL;NULL;NULL;"AVDA. TENOR FLETA, 55";"ZARAGOZA";NULL;NULL;NULL;"rdperezcalle@gmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22979";"RICARDO L�PEZ GASC�N";;NULL;"25198984T";"50015";"C/ LUIS PINILLA SOLIVERES, 8";"ZARAGOZA";"ZARAGOZA";"976207138";NULL;"richilumijisa@yahoo.es";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;"24";NULL;NULL;NULL;NULL;NULL;NULL;"987";"17 FEBRERO 2016";"INSTALACIONES EL�CTRICAS Y AUTOM�TICAS"
"10134";"RICMA COMERCIAL, S.L.";NULL;NULL;"B50300441";"50005";"Calle Escosura, 43";"ZARAGOZA";"ZARAGOZA";"976 564141";"976 565151";;;;;;;"B�SCULA DPTO. DE I+D";;"0000-00-00";"0000-00-00";"2004-10-30";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23693";"RIEGOSALZ";NULL;NULL;NULL;"50810";"C/ LA ONTINA, 3";"ZARAGOZA";"ONTINAR DEL SALZ";"976693029";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"11134";"RINGO V�LVULAS, S.L.";NULL;NULL;"B50852110";"50720";"POL. IND. EMPREARIUM C/ ROMERO, 6";"ZARAGOZA";"ZARAGOZA";"976454940";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21596";"ROANDI, S.L.";NULL;NULL;NULL;"26500";"TEJER�AS CALLE CAMPO BAJO, 11";"LA RIOJA";"CALAHORRA";"941133474";NULL;NULL;NULL;NULL;"ROA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22982";"ROBSER TELECOMUNICACIONES, S.L.";;NULL;"B99133308";"50430";"MARIA MOLINER, 18";"ZARAGOZA";"MAR�A DE HUERVA";"646840526";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;"562";"22/02/2007";"SISTEMAS DE TELECOMUNICACIONES E INFORM�TICA"
"22983";"RODAMIENTOS MORENO, S.A.";;"RODAMIENTOS MORENO, S.A.";"A50110469";"50171";"C/ SAUCE, 100-102 (POL. MALPIC";"ZARAGOZA";"LA PUEBLA DE ALFINDEN";"976455028";"976455168";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"23428";"RODRIGO LABORAL 2000, S.L.";NULL;"RODRIGO LABORAL 2000, S.L.";NULL;"50010";"C/ Lastanosa, 36 (Esquina C/ Rioja)";"ZARAGOZA";"ZARAGOZA";"976489191";"976489192";"info@rodrigolaboral.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23772";"RODR�GUEZ Y DELGADO";NULL;NULL;NULL;"50009";"C/ LA MILAGROSA, 3";"ZARAGOZA";"ZARAGOZA";"976321822";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21483";"Romulo Alberto";"Navarrete COnde";NULL;NULL;NULL;"carrera del sabado";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;"0";"0";"0";"0";"0";"1";"0";NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"10073";"ROSS TECH";NULL;NULL;"EL PEDIDO SE HA REALIZADO POR INTERNET";NULL;NULL;"ALAVA";NULL;NULL;NULL;NULL;NULL;NULL;;NULL;NULL;NULL;"null";"2007-11-07";"0000-00-00";"0000-00-00";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23366";"R�TULOS LUMINOSOS ALUPLAS, S.L.L.";NULL;NULL;"B99026924";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"10133";"R�TULOS LUMINOSOS ARAG�N, S.A.";NULL;NULL;"ESA-50098466";"50530";"Ctra. Huesca, km. 9,600 (Polig. Ind. San Miguel Sector A, Nave 16";"ZARAGOZA";"VILLANUEVA DE G�LLEGO";"976451414";"976451415";"rotulos@rotulosaragon.com WWW.ROTULOSARAGON.COM";;;;;;"R�TULOS LUMINOSOS";;"0000-00-00";"0000-00-00";"2003-04-01";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"10075";"ROYCAN AUDIOSISTEMAS, S.A.";NULL;NULL;"A-13024708";"46980";"Ctra. Ademuz, km. 9,25";"VALENCIA";"PATERNA";"902141425";"963605617";"multimedia@roycan.com";NULL;NULL;;NULL;NULL;"mto. Aula idiomas";"null";"2007-06-01";"0000-00-00";"0000-00-00";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22986";"ROYMA, S.L.";;NULL;"B50792258";"50002";"MONASTERIO DE GUAYANTE, 3 LOCAL";"ZARAGOZA";"Zaragoza";"976596294";NULL;"salvacharo@hotmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;"28";NULL;NULL;NULL;NULL;NULL;NULL;"215";"7 FEBRERO 2001";
"22987";"ROYO ROYO, BLAS ARTURO";;NULL;"17125653Z";"50013";"EMILIO CASTELAR, 56 LOCAL";"ZARAGOZA";"ZARAGOZA";"976417119";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"ELECTROMEC�NICA DE VEH�CULOS AUTOM�VILES"
"22988";"RR BOXES";;NULL;"73211279W";"22500";"MARIANO DE PANO, 140";"HUESCA";"BINEFAR";"974430671";;"rrboxes@hotmail.com";;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;"868";"17/02/2014";"ELECTROMEC�NICA DE VEH�CULOS AUTOM�VILES"
"10132";"RS AMIDATA.S.A.";NULL;NULL;"A-78913993";"28224";"AVDA. EUROPA 19";"MADRID";"POZUELO ALARC�N";"91 500 15 60";"91 475 67 47";;;;;;;"ELECTRONICA INDUSTRIAL";;"0000-00-00";"0000-00-00";"2002-01-01";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22989";"RUALCANA, S.L.";;NULL;"17694600X";"50014";"C/ AGUAR�N, 20 LOCAL";"ZARAGOZA";"ZARAGOZA";"620947269";;;;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;"986";"17/02/2016";"INSTALACIONES EL�CTRICAS Y AUTOM�TICAS"
"21216";"Ruben";NULL;NULL;NULL;NULL;"C\ Gemova N6 4A";"ALAVA";"Zaragoza";"976384284";NULL;"rubenfes@hotmail.com";NULL;"Env�o email informativo el 20 de diciembre 2013";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;"Montaje y mto. de instalaciones el�ctricas de baja tensi�n";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21519";"Ruben";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"rubenfes@hotmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;"0";"0";"0";"0";"0";"1";"0";NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21219";"ruben berbegal moya";NULL;NULL;NULL;NULL;"C/VIA PIGNATELLI";"ZARAGOZA";"ZARAGOZA";"976389570";NULL;"rubenberbegal@gmail.com";NULL;"por las ma�anas realizo un grado superior de mecanizado";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;"0";"0";"0";"0";"0";"1";"0";NULL;NULL;NULL;"Soldador de tuber�as de alta presi�n acero al carbono con TIG y Electrodo para homologaciones en 2G, 5G, 6G";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21425";"Rub�n Blasco Monta��s";NULL;NULL;NULL;NULL;"C/Manuel Viola 6-6�D";"Zaragoza";"Zaragoza";"976474813";NULL;"rubenbm90@gmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;"0";"0";"0";"0";"0";"1";"0";NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21341";"ruben calvo ropero";NULL;NULL;NULL;NULL;"c/Baluarte aragones n1 1  3a";"zaragoza";"zaragoza";NULL;NULL;"rubencalvoropero89gmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;"0";"0";"0";"0";"0";"1";"0";NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21347";"Ruben Fernandez Lahoz";NULL;NULL;NULL;NULL;"C/ Genova N6 4A";"Zaragoza";"Zaragoza";"976384284";NULL;"Rubenfes@hotmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;"0";"0";"0";"0";"0";"1";"0";NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21207";"ruben gallego sanz";NULL;NULL;NULL;NULL;"calle santateresita";"Espa�a - Espa�ol";"zaragoza";NULL;NULL;"rgallego_654@hotmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;"0";"0";"0";"0";"0";"1";"0";NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"21526";"Rub�n Lev� Lalana Campos";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"rubenlevilalana@hotmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"0";NULL;NULL;"0";"0";"0";"0";"0";"1";"0";NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22990";"RUBEN MA�AS PARDOS (TALLERES AUDIOSPORT)";;NULL;"17766924E";"50009";"LA VIA, 29";"ZARAGOZA";"ZARAGOZA";"976308173";NULL;"talleres.audiosport@gmail.com";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00";"0000-00-00";"0000-00-00";"1";NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;"0";"0000-00-00";NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"829";"18 FEBRERO 2013";"ELECTROMEC�NICA DE VEH�CULOS AUTOM�VILES"
"22991";"RUPRABLAS SL";;NULL;"B50570571";"50197";"EDIF. BINARY C/BARI, 39";"ZARAGOZA";"ZARAGOZA";"902440220";;"rpb@rpb.es";;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"SISTEMAS MICROINFORM�TICOS Y REDES"
"10131";"S.A. DE PROMOCI�N Y EDITORES CENTRO DE ESTUDIOS T�CNICOS EMPRESARIALES ESINE";NULL;NULL;"A-28442291";"28050";"Avda. Monteros, 50-52";"MADRID";"MADRID";"902120923";"902120924";;;;;;;"EDUCACI�N";;"0000-00-00";"0000-00-00";"2002-11-12";"0";"1";NULL;NULL;"0";"0";"0";"0";"0";"0";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23674";"SACYR CONSTRUCCIONES, S.A.";NULL;NULL;NULL;"28046";"P� DE LA CASTELLANA, 83-85, 3� PLANTA";"MADRID";"MADRID";"915455523";NULL;NULL;NULL;"CURSO CALDERAS SAL/031/18";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"22994";"SAFETY CAR";;NULL;"J99348005";"50012";"POLIGONO ARGUALAS NAVE 32";"ZARAGOZA";"ZARAGOZA";"976308160";;"safetycarzaragoza@hotmail.es";;;;;;;;"0000-00-00";"0000-00-00";"0000-00-00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;;;;"0";"0000-00-00";;;;"0";NULL;NULL;NULL;NULL;;;;;"AUTOMOCI�N"
"10130";"SAFETY-KLEEN ESPA�A, S.A.";NULL;NULL;"A78099660";"28820";"AVDA. SAN PABLO, 28";"MADRID";"COSLADA";"91 669 69 00 / 976126642";"91 669 76 29 / 976 12 66 42";"aragon@sk-europe.com";"www.sk-europe.com";NULL;NULL;NULL;NULL;"AUTOMOCION";NULL;"0000-00-00";"0000-00-00";"2002-01-01";"1";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
