idcliente;nombre;apellidos;razonsocial;cif;cp;domicilio;provincia;municipio;telefono;fax;email;web;observaciones;codcliente;er;certificadocaduca;suministrode;ctabancaria;fecha1;fecha2;fecha3;cliente;proveedor;fct;pdb;colaborador;otrasempresas;interesadosbolsa;asociacion;salesiano;interesado;ayuntamiento;contacto;cargo;tipo;cursointeresado;aceptamailing;fechanac;nacionalidad;sexo;movil;idespecialidad;idespecialidad2;idespecialidad3;idespecialidad4;idespecialidad5;iban;bic;convenio;conveniofecha;especialidadtexto
22190;ELCONA, S.L.;;NULL;B99190431;50016;Pº MALPICA C/E PARCELA 29-31 NAVE 4;ZARAGOZA;ZARAGOZA;976464958;NULL;manuelcastillo@elcona.es;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;21;28;NULL;NULL;NULL;NULL;NULL;910;05-feb-15;AUTOMATIZACIÓN Y ROBÓTICA INDUSTRIAL
22187;EL PAIS;;NULL;NULL;50004;C/ Albareda, 7 1º 2ª;ZARAGOZA;Zaragoza;976230009;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22186;EL MUNDO;;NULL;NULL;50010;San Roque, 13-15, 2º B;ZARAGOZA;Zaragoza;976346654;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22185;EL JUSTICIA DE ARAGÓN;;NULL;NULL;50001;D. Juan de Aragón, 7;ZARAGOZA;Zaragoza;976399354;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22184;EL CORTE INGLÉS, S.A.;;NULL;A28017895;50003;Pº SAGASTA,  3;ZARAGOZA;ZARAGOZA;976211121;NULL;javier_colomer@elcorteingles.es;NULL;NULL;NULL;NULL;NULL;NULL;NULL;01/02/2022;0000-00-00;0000-00-00;1;1;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES
22177;EFOR GLOBAL TECHNOLOGY, S.L.;;NULL;NULL;50008;Bolonia, 12;ZARAGOZA;Zaragoza;976467676;NULL;administracion@efor.es;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
23730;Fundación APIP-ACAM;NULL;NULL;NULL;50003;C/ las Armas, 102, 108;ZARAGOZA;ZARAGOZA;976284745;NULL;NULL;NULL;MENAS INAEM DESEMPLEADOS 2019;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22176;EFELEC, S.L.;;NULL;B99296998;50017;C/ RIOJA, 24 LOCAL 8;ZARAGOZA;ZARAGOZA;976100400;;tecnico@efelec.net;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;SISTEMAS ELECTROTÉCNICOS Y AUTOMATIZADOS
22174;EDUCACIÓN Y GESTIÓN;;NULL;NULL;50006;Moncasi, 13-Entresuelo B-Dcha.;ZARAGOZA;Zaragoza;976 25 81 77;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
23731;Fundación SAMU (Movera);NULL;NULL;NULL;NULL;NULL;ZARAGOZA;ZARAGOZA;NULL;NULL;moverasamu@outlook.com;NULL;MENAS INAEM DESEMPLEADOS 2019;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22169;EDIFICACIONES INDUSTRIALES GANADERAS Y A;;NULL;B42101550;50011;AUTOVIA DE LOGROÑO, KM. 6,5, POL. EL PORTAZGO, NAVE 21;ZARAGOZA;ZARAGOZA;976343388;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;PROGRAMACIÓN DE LA PRODUCCIÓN EN FABRICACIÓN MECÁNICA
22165;EDASA INGENIERIA Y MONTAJES;;NULL;A50068626;50197;C/ BARI 23 EDIF. 2 PLAZA;ZARAGOZA;ZARAGOZA;976300360;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;INSTALACIONES ELÉCTRICAS Y AUTOMÁTICAS
22160;ECOACTIVA DE MEDIO AMBIENTE, S.A.;;NULL;NULL;50139;Ctra. Puebla de Albortón, Km. 25,2;ZARAGOZA;Zaragoza;976014580;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22159;ECHEVERRIA CONSTRUCCIONES MECANICAS SA;;NULL;A50182807;50014;CTRA. COGULLADA, 20 PARQUE TECNOLOGICO, NAVES 5-6;ZARAGOZA;ZARAGOZA;976505352;;ofitec@echeverriacm.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;PROGRAMACIÓN DE LA PRODUCCIÓN EN FABRICACIÓN MECÁNICA
22158;EBROELEC, S.L.;;NULL;NULL;50016;Pº Malpica C/A 16 A;ZARAGOZA;Zaragoza;976 57 24 87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22157;EUPLA;;NULL;NULL;50100;C/ Mayor, s/n;ZARAGOZA;La Almunia;976600813;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22155;DULA IBÉRICA, S.A.;;NULL;NULL;50014;Pº. Ind. el Pilar, C/ Isidoro de Antillon, 7;ZARAGOZA;Zaragoza;976572267;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22154;DREAMS DESIGN DEVELOPMENT;;NULL;B50943570;50002;PLAZA ANTONIO BELTRAN MARTINEZ ED. TROVADOR 4º H;ZARAGOZA;ZARAGOZA;902199517;;info@dreams.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;DESARROLLO DE APLICACIONES MULTIPLATAFORMA
22152;DOMOTRONICA HOGARES INTELIGENTES;;NULL;B99053514;50018;CONCEPCION SAIZ DE OTERO, 6, 5º C;ZARAGOZA;ZARAGOZA;976106888;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;INSTALACIONES ELÉCTRICAS Y AUTOMÁTICAS
23732;HIJAS DE LA CARIDAD;NULL;NULL;NULL;NULL;NULL;ZARAGOZA;ZARAGOZA;NULL;NULL;NULL;NULL;MENAS INAEM DESEMPLEADOS 2019;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22151;DOMINGO FERRER FEDERICO;;NULL;37349511H;50011;CAMINO DEL PILON, Nº 141, CASA 48;ZARAGOZA;ZARAGOZA;976534585;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;AUTOMOCIÓN
22149;DKV SEGUROS;;NULL;NULL;50004;Avda. Cesar Augusto, 33;ZARAGOZA;Zaragoza;976289100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22148;DISTRIBUIDORA ARAGON, S.L.;;NULL;B50042456;50830;POL.IND.VILLANUEVA SECTOR IV;ZARAGOZA;VILLANUEVA DE GALLEGO;976 45 11 00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22147;DISTRIBUCIONES Y REPRESENT. USIETO, S.A;;NULL;A50207166;50197;Pº PLAZA C/ PERTUSA, 16;ZARAGOZA;ZARAGOZA;609817700;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;DESARROLLO DE APLICACIONES MULTIPLATAFORMA
22145;DISEÑO DESARROLLO DIREC INSTALACIONES, S.L. (D3I);;NULL;B50990423;50008;C/ TRABAJO, 15 BAJO DCHA;ZARAGOZA;ZARAGOZA;976134965;;eduardo@d3i-ingenieria.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;SISTEMAS ELECTROTÉCNICOS Y AUTOMATIZADOS
22143;DIPUTACIÓN DE ZARAGOZA;;NULL;NULL;50071;Pza .España, 2;ZARAGOZA;Zaragoza;976 28 88 00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22141;DIOTRONIC, S.A.  (ELECTRÓNICA GOYA);;DIOTRONIC, S.A.;A08338188;50005;AVDA.GOYA, 83-85;ZARAGOZA;ZARAGOZA;976 35 32 58;NULL;NULL;NULL;"(ELECTRÓNICA GOYA).
Para pagar antes del vto. enviar correo electronico a anna@diotronic.com y ponerle todos los datos. (es de barcelona)";NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;ES10 2100 0469 5102  0014  7043 / ES86-0081-0381-9600-0122-9533;NULL;NULL;NULL;
22142;DIPER 2000, S.L.;;NULL;B22018758;50012;POL.IND.ARGUALAS, NAVE 39;ZARAGOZA;ZARAGOZA;976561018 / 976792567;NULL;analuisa@hermanosrubio.org;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22140;DIGITAL TAKERS;;NULL;B87402624;50007;Pº SAGASTA, 21 PRAL;ZARAGOZA;ZARAGOZA;902367154;NULL;sergio.tapia@digitaltakers.com;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;DESARROLLO DE APLICACIONES MULTIPLATAFORMA
22138;DIESEL MAINAR;;DIESEL MAINAR S.L.;B50802487;50010;STA. OROSIA, 36-38;ZARAGOZA;ZARAGOZA;976330025;NULL;mainar@micorreo.cai.es;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES
22137;DIELMAN SL;;NULL;B50493873;50009;C/ EMBARCADERO,34;ZARAGOZA;ZARAGOZA;976567320;;jldaniel@dielman.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;SISTEMAS ELECTROTÉCNICOS Y AUTOMATIZADOS
22136;DEXIS (SOLDEVILLA AROSA TECYSER);;NULL;NULL;50197;Pza. Ronda de la Feria de Muestras, 20;ZARAGOZA;Zaragoza;976 300 555 / 976 730 777;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22135;DEUTSCHE BANK;;NULL;NULL;50008;Pº Constitución, 10;ZARAGOZA;Zaragoza;917 896 699;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22134;DETSA;;NULL;NULL;50197;Trapani, 25;ZARAGOZA;Zaragoza;976 465 770;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22132;DESARROLLOS INTEGRALES LUMIJISA, S.L.U.;;NULL;B99087108;50015;PLAZA DE JESÚS, 25, LOCAL IZDA;ZARAGOZA;ZARAGOZA;600221530;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;INSTALACIONES ELÉCTRICAS Y AUTOMÁTICAS
22130;DESARROLLO E INTEGRACION DE COMUNICACIÓN (DEINTA);;NULL;B50878792;50197;Pº PLAZA C/ BARI, 25 DPDO;ZARAGOZA;ZARAGOZA;976798180;;deinta@deinta.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;682;11/02/2010;SISTEMAS DE TELECOMUNICACIONES E INFORMÁTICA
22127;DELEGACIÓN DE TRABAJO E INMIGRACIÓN;;NULL;NULL;50006;Fernando el Católico, 63-65;ZARAGOZA;Zaragoza;976999164;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22126;DELEGACIÓN DE DEFENSA EN ZARAGOZA;;NULL;NULL;50071;Pº del Canal, 1;ZARAGOZA;Zaragoza;976453261;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22124;DECATHLON-OXYLANE;;NULL;NULL;50197;Genovés, 5;ZARAGOZA;Zaragoza;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22123;DAYTONA MOTOR COMPLET SL;;NULL;B50925296;50171;POL. LA PUEBLA DE ALFINDEN C/ ROMERO, 6, NAVE 15;ZARAGOZA;LA PUEBLA DE ALFINDEN;976109716;;daytonamotorcomplet@gmail.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;AUTOMOCIÓN
22120;DAVISA INFORMÁTICA, S.L.;;NULL;B50991355;50016;C/ OESTE, 57;ZARAGOZA;ZARAGOZA;976107565;;iarruebo@davisa.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;DESARROLLO DE APLICACIONES MULTIPLATAFORMA
22121;DAWER ELECTRÓNICA, S.L.;;NULL;NULL;50010;Don Pedro de Luna, 28;ZARAGOZA;Zaragoza;976317351;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22118;DASIT, S.A.;;NULL;A50056266;50015;Pº MOLINO DEL PILAR, NAVE 14 C/ GUTENBERG, 2;ZARAGOZA;ZARAGOZA;976735960;NULL;dasit@dasit.net;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;11;NULL;NULL;NULL;NULL;NULL;NULL;938;24-feb-15;INSTALACIONES DE TELECOMUNICACIONES
22116;DANIEL PINILLA Y JOSÉ MANUEL PARACUELLOS;;NULL;J99097032;50180;Pº EL AGUILA C/ RUMANIA, 29;ZARAGOZA;UTEBO;976775632;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;810;10/09/2012;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES
22115;DANIEL INGENIERIA ELÉCTRICA Y MANTENIMIENTO;;NULL;B99227639;50012;C/ SAGITARIO, 10 CASA 13 URB. TORREPAJARITOS;ZARAGOZA;ZARAGOZA;976567320;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;INSTALACIONES ELÉCTRICAS Y AUTOMÁTICAS
22113;DANA TECHNOLOGY 2013;;NULL;B99394165;50006;JUAN PABLO BONET, 23 LOCAL;ZARAGOZA;ZARAGOZA;669656485;;info@loreparamostodo.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;944;26/02/2015;INSTALACIONES DE TELECOMUNICACIONES
23306;ABELLÓ LINDE, S.A. - LINDE GAS ESPAÑA, S.A.U.;NULL;NULL;A08007262;NULL;NULL;ALAVA;NULL;NULL;NULL;customerservice@linde.com;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22110;DIRE USIETO, S.A.;;NULL;NULL;50197;Pertusa, 16;ZARAGOZA;Zaragoza;976 47 02 87 / 976 470 575;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22109;CYO PROYECTOS, S.L.;;NULL;B50714575;50197;Pº PLAZA C/ TARENTO, 9;ZARAGOZA;ZARAGOZA;976403480;NULL;f.adarves@ingenieriacyo.com;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;MECANIZADO
22104;CUERPO DE ESPECIALISTAS DEL EJERCITO DE TIERRA;;NULL;NULL;50003;Batalla de Arapiles 4, Esc. Izda. 5º B;ZARAGOZA;Zaragoza;902 432 100 / 913 089 798;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22103;CUELLAR CONCESIONARIO, S.A.;;NULL;A50300896;50012;PG INDUSTRIAL EL GRECO, 14 NV;ZARAGOZA;ZARAGOZA;976351880;;miguel.perez@cuellar-concesionario.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;1;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;AUTOMOCIÓN
22101;CRAZA, S.L.;;NULL;B50515675;50012;PG ARGUALAS ,  CASABLANCA, 56 NV;ZARAGOZA;ZARAGOZA;976353333;;fgiron@crazasl.com;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;AUTOMOCIÓN
22100;COVIAR, S.L.;;NULL;B50158468;50011;Autovía de Logroño, Km. 7,600, Pol. Europa 2, Nave 2;ZARAGOZA;Zaragoza;976530074;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;1;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
23745;UTE EGARA (AMBULANCIAS);NULL;NULL;NULL;NULL;NULL;ZARAGOZA;NULL;937 33 96 96;NULL;NULL;NULL;INTERESADOS EN ALQUILERES DE ESPACIOS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22097;COSIN INFORMATICA, S.L.;;NULL;NULL;50009;Bari, 49,Bajo dcha. (Pol. Emp. PLAZA);ZARAGOZA;Zaragoza;976300775;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22098;COTRALI ZARAGOZA, S.L.;;NULL;NULL;50197;Tarraca, 4;ZARAGOZA;Zaragoza;976 91 59 15;NULL;cotrali@cotrali.com;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22096;CORTES DE ARAGÓN;;NULL;NULL;50071;Palacio de la Aljaferia;ZARAGOZA;Zaragoza;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22095;CORREOS Y TELÉGRAFOS;;NULL;NULL;50001;Pº Independencia, 33;ZARAGOZA;Zaragoza;976219223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00;0000-00-00;0000-00-00;1;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;;NULL;0;0000-00-00;NULL;NULL;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
22094;CORPORACION UPWARDS 98 SA;;NULL;A50047463;50196;C/ HABANA, 17, POL. CENTROVIA;ZARAGOZA;LA MUELA;976144560;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;;;;;0;0000-00-00;;;;0;NULL;NULL;NULL;NULL;;;;;PROGRAMACIÓN DE LA PRODUCCIÓN EN FABRICACIÓN MECÁNICA
