idcliente;nombre;apellidos;razonsocial;cif;cp;domicilio;provincia;municipio;telefono;fax;email;web;observaciones;codcliente;er;certificadocaduca;suministrode;ctabancaria;fecha1;fecha2;fecha3;cliente;proveedor;fct;pdb;colaborador;otrasempresas;interesadosbolsa;asociacion;salesiano;interesado;ayuntamiento;contacto;cargo;tipo;cursointeresado;aceptamailing;fechanac;nacionalidad;sexo;movil;idespecialidad;idespecialidad2;idespecialidad3;idespecialidad4;idespecialidad5;iban;bic;convenio;conveniofecha;especialidadtexto
20385;Simancas;;NULL;;47130;Plaza Mayor,s/n ;Valladolid;Simancas;+34 983 590 008 ;+34 983 590 895;ayto.simancas@dip-valladolid.es;www.simancas.ayuntamientosdevalladolid.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20386;Tamariz de Campos;;NULL;;47815;Plaza San Pedro. S/N;Valladolid;Tamariz de Campos;+34 983 760 432;;ayto.tamariz@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=162;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20387;Tiedra;;NULL;;47870;Plaza Mayor, 1 ;Valladolid;Tiedra;+34 983 791 405;+34 983 791 405;ayto.tiedra@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=163;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20388;Tordehumos;;NULL;;47830;C/ Mayor, 1 ;Valladolid;Tordehumos;+34 983 714 225;+34 983 714 237;ayto.tordehumos@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=164;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20389;Tordesillas;;NULL;;47100;Plaza Mayor, 1 ;Valladolid;Tordesillas;+34 983 770 654;+34 983 796 076;ayto.tordesillas@dip-valladolid.es;www.tordesillas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20390;Torre de Esgueva;;NULL;;47183;Plaza Mayor, 1;Valladolid;Torre de Esgueva;+34 983 686 247;+34 983 686 247;ayto.torre.esgueva@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=169;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20391;Torre de Pe�afiel;;NULL;;47319;C/ Real,1 ;Valladolid;Torre de Pe�afiel;+34 983 871 627;;ayto.torre.penafiel@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=170;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20392;Torrecilla de la Abadesa;;NULL;;47114;Plaza Mayor, 1 ;Valladolid;Torrecilla de la Abadesa;+34 983 770 500;+34 983 770 500;ayto.torrecilla.abadesa@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=166;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20393;Torrecilla de la Orden;;NULL;;47513;Plaza General�simo, 1 ;Valladolid;Torrecilla de la Orden;+34 983 818 003;+34 983 818 003;ayto.torrecilla.orden@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=167;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20394;Torrecilla de la Torre;;NULL;;47129;C/ de la Iglesia, 4 ;Valladolid;Torrecilla de la Torre;+34 983 563 423 ;+34 983 563 423;ayto.torrecilla.torre@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=168;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20395;Torrelobat�n;;NULL;;47134;Pza. Mayor, 1 ;Valladolid;Torrelobat�n;+34 983 563 413;+34 983 563 413;ayto.torrelobaton@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=171;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20396;Torresc�rcela;;NULL;;47313;Plaza Espa�a, s/n. ;Valladolid;Torresc�rcela;+34 983 698 250;+34 983 698 250;ayto.torrescarcela@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=172;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20397;Traspinedo;;NULL;;47330;Plaza Mayor, 1 ;Valladolid;Traspinedo;+34 983 682 598;+34 983 682 598;ayto.traspinedo@dip-valladolid.es;www.traspinedo.ayuntamientosdevalladolid.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20398;Trigueros del Valle;;NULL;;47282;Plaza G. Franco, 4. ;Valladolid;Trigueros del Valle;+34 983 580 401 ;+34 983 580 401;ayto.trigueros@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=174;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20399;Tudela de Duero;;NULL;;47320;Plz. Espa�a, 1. ;Valladolid;Tudela de Duero;+34 983 520 001 ;+34 983 520 020;secretaria@aytotudela.es ;www.aytotudela.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20400;Uni�n de Campos (La);;NULL;;47670;Pl. Jos� Antonio, 1 ;Valladolid;Uni�n de Campos (La);+34 983 754 101 ;+34 983 754 101;ayto.union@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=176;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20401;Urones de Castroponce;;NULL;;47671;Plaza del Consistorio, 1 ;Valladolid;Urones de Castroponce;+34 983 754 202;+34 983 754 202;ayto.urones@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=177;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20402;Urue�a;;NULL;;47862;Pl. Mayor, 1 ;Valladolid;Urue�a;+34 983 717 445 ;+34 983 717 445;ayto.uruena@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=178;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20403;Valbuena de Duero;;NULL;;47359;C/ O. Redondo. ;Valladolid;Valbuena de Duero;+34 983 683 038 ;+34 983 683 038;ayto.valbuena@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=179;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20404;Valdearcos de la Vega;;NULL;;47313;Plaza Virgen de Zarzuela, 1 ;Valladolid;Valdearcos de la Vega;+34 983 880 896;+34 983 880 896;ayto.valdearcos@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=180;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20405;Valdenebro de los Valles;;NULL;;47816;Plaza Mayor, s/n ;Valladolid;Valdenebro de los Valles;+34 983 722 302;;ayto.valdenebro@dip-valladolid.es ;www.valdenebrodelosvalles.com ;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20406;Valdestillas;;NULL;;47240;Plaza Mayor, 1 ;Valladolid;Valdestillas;+34 983 551 103 ;+34 983 551 222;ayto.valdestillas@dip-valladolid.es;www.valdestillas.com ;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20407;Valdunquillo;;NULL;;47767;Plaza del Doctor B�rcena, 1 ;Valladolid;Valdunquillo;+34 983 754 301 ;+34 983 754 301;ayto.valdunquillo@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=183;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20408;Valladolid;;NULL;;47001;Plaza Mayor, 1 ;Valladolid;Valladolid;+34 983 426 100;;spa@ava.es;www.ava.es ;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20409;Valoria la Buena;;NULL;;47200;Pza. de Espa�a, 1 ;Valladolid;Valoria la Buena;+34 983 502 084;;ayuntamiento@valorialabuena.com ;www.valorialabuena.com ;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20410;Valverde de Campos;;NULL;;47690;Plaza Mayor, 1 ;Valladolid;Valverde de Campos;+34 983 700 302;+34 983 700 302;ayto.valverde@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=185;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20411;Vega de Ruiponce;;NULL;;47609;C/ Mayor, s/n. ;Valladolid;Vega de Ruiponce;+34 987 785 181 ;+34 987 785 181;ayto.vega.ruiponce@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=187;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20412;Vega de Valdetronco;;NULL;;47133;Plaza Cruz de Hierro, 1 ;Valladolid;Vega de Valdetronco;+34 983 788 037 ;+34 983 788 037;ayto.vega.valdetronco@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=188;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20413;Velasc�lvaro;;NULL;;47463;Plaza J. Antonio, 1 ;Valladolid;Velasc�lvaro;+34 983 801 016;+34 983 801 016;ayto.velascalvaro@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=189;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20414;Velilla;;NULL;;47114;C/ La Iglesia, 1 ;Valladolid;Velilla;+34 983 792 420 ;+34 983 792 420;ayto.velilla@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=190;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20415;Velliza;;NULL;;47131;Plaza Mayor, 1 ;Valladolid;Velliza;+34 983 792 321 ;+34 983 792 321;ayto.velliza@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=191;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20416;Ventosa de la Cuesta;;NULL;;47239;Plaza Gamazo, s/n ;Valladolid;Ventosa de la Cuesta;+34 983 822 057;;ayto.ventosa@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=192;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20417;Viana de Cega;;NULL;;47150;Plaza Mayor, 1 ;Valladolid;Viana de Cega;+34 983 546 810;+34 983 546 811;ayto.viana@dip-valladolid.es;www.vianadecega.ayuntamientosdevalladolid.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20418;Villab��ez;;NULL;;47329;C/ Hilario Vidarte, s/n. ;Valladolid;Villab��ez;+34 983 520 801;+34 983 521 464;ayto.villabanez@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=195;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20419;Villabaruz de Campos;;NULL;;47815;Pl. del Marqu�s de Estella ;Valladolid;Villabaruz de Campos;+34 983 760 496;;ayto.villabaruz@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=196;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20420;Villabr�gima;;NULL;;47820;C/ Nueva del Palacio, 5 ;Valladolid;Villabr�gima;+34 983 714 000;+34 983 714 900;ayto.villabragima@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=197;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20421;Villacarral�n;;NULL;;47609;Plaza Mayor, 1 ;Valladolid;Villacarral�n;+34 983 740 435;+34 983 740 435;ayto.villacarralon@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=198;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20422;Villacid de Campos;;NULL;;47607;Plaza Quinto Centenario, 1 ;Valladolid;Villacid de Campos;+34 983 740 002 ;+34 983 740 002;ayto.villacid@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=199;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20423;Villaco;;NULL;;47181;C/ Huertos, s/n ;Valladolid;Villaco;+34 983 686 556 ;+34 983 686 556;ayto.villaco@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=200;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20424;Villafrades de Campos;;NULL;;47606;C/ Las Escuelas, 4 ;Valladolid;Villafrades de Campos;+34 983 740 488 ;+34 983 740 488;ayto.villafrades@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=203;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20425;Villafranca de Duero;;NULL;;47529;Plz. de Castilla y Le�n, 1 ;Valladolid;Villafranca de Duero;+34 983 836 703;+34 983 836 703;ayto.villafranca@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=204;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20426;Villafrech�s;;NULL;;47810;C/ Alejandro N�jera, 10 ;Valladolid;Villafrech�s;+34 983 716 001 ;+34 983 716 001;ayto.villafrechos@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=205;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20427;Villafuerte de Esgueva;;NULL;;47180;C/ Las Escuelas, 4 ;Valladolid;Villafuerte de Esgueva;+34 983 683 692;;ayto.villafuerte@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=206;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20428;Villagarcia de Campos;;NULL;;47840;Plaza Gral. Franco, 21;Valladolid;Villagarcia de Campos;+34 983 717 003;+34 983 717 003;ayto.villagarcia@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=207;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20429;Villag�mez la Nueva;;NULL;;47608;Plaza Mayor, s/n ;Valladolid;Villag�mez la Nueva;+34 983 756 006;+34 983 756 006;ayto.villagomez@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=208;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20430;Villal�n de Campos;;NULL;;47675;Plaza Ruiz de Oca�a, 1 ;Valladolid;Villal�n de Campos;+34 983 757 301;+34 983 757 301;ayto.villalan@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=209;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20431;Villalar de los Comuneros;;NULL;;47111;Plaza Espa�a, 1 ;Valladolid;Villalar de los Comuneros;+34 983 788 004;+34 983 788 004;ayto.villalar@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=210;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20432;Villalba de la Loma;;NULL;;47689;Plaza Mayor, s/n ;Valladolid;Villalba de la Loma;+34 983 756 073;;ayto.villalba.loma@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=211;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20433;Villalba de los Alcores;;NULL;;47639;C/ Calvo Sotelo, 4 ;Valladolid;Villalba de los Alcores;+34 983 721 500;+34 983 721 500;ayto.villalba.alcores@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=212;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20434;Villalbarba;;NULL;;47113;Pza Perez Andujar.1 ;Valladolid;Villalbarba;+34 983 780 101;+34 983 780 101;ayto.villalbarba@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=213;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20435;Villal�n de Campos;;NULL;;47600;C/ La R�a,1. ;Valladolid;Villal�n de Campos;+34 983 740 011 ;+34 983 741 061;ayto.villalon@dip-valladolid.es;www.villalondecampos.ayuntamientosdevalladolid.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20436;Villamarciel;;NULL;;47132;Ayuntamiento ;Valladolid;Villamarciel;+34 983 796 162;;;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=9005;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20437;Villamuriel de Campos;;NULL;;47814;Plaza Mayor, s/n ;Valladolid;Villamuriel de Campos;+34 983 716 151 ;+34 983 716 151;ayto.villamuriel@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=215;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20438;Vill�n de Tordesillas;;NULL;;47131;Plaza Mayor, 1. ;Valladolid;Vill�n de Tordesillas;+34 983 792 477;+34 983 792 477;ayto.villan@dip-valladolid.es ;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=216;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20439;Villanubla;;NULL;;47620;Plaza Mayor, 1 ;Valladolid;Villanubla;+34 983 560 211 ;+34 983 560 153;info@villanubla.es;www.villanubla.es ;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20440;Villanueva de Duero;;NULL;;47223;Plaza Mayor, 1 ;Valladolid;Villanueva de Duero;+34 983 555 509 ;+34 983 555 677;ayto.villanueva.duero@dip-valladolid.es;www.villanuevadeduero.ayuntamientosdevalladolid.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20441;Villanueva de la Condesa;;NULL;;47608;C/ Ayuntamiento, 1 ;Valladolid;Villanueva de la Condesa;+34 983 756 111 ;+34 983 756 111;ayto.villanueva.condesa@dip-valladolid.es;www.diputaciondevalladolid.es/nuestros_pueblos/nuestros_pueblos.shtml?idmuni=219;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
